filename,processing_time,file_size_mb,megapixels,width,height,codes_found,strategies_used,preprocessing_complexity,rotation_attempts,pixels_per_second,time_per_megapixel,overall_quality_score,contrast_score,contrast_category,sharpness_score,sharpness_category
05102009124.jpg,1.741171,0.8009805679321289,3.145728,2048,1536,1,1,basic,0,1806673.7844818227,0.5535033543904623,51.233926318910044,0.17012707137851155,medium,545.9741252080227,sharp
PICgfhghfT0021.JPG,1.744019,1.6048583984375,6.642432,2976,2232,1,1,basic,0,3808692.45117169,0.26255729829074653,47.95426094637976,0.19493365205545882,medium,11.511298417248794,blurred
PICTwa0015.JPG,1.745016,1.594583511352539,6.642432,2976,2232,1,1,basic,0,3806516.387242295,0.26270739391837206,46.596744449652,0.17721697819188312,medium,7.346862563786497,blurred
05102009123.jpg,1.749003,0.7769641876220703,3.145728,2048,1536,1,1,basic,0,1798583.535877297,0.5559930801391602,63.707373876025144,0.24151050529971052,medium,884.3624340372862,sharp
05102009122.jpg,1.750781,0.7096805572509766,3.145728,2048,1536,1,1,basic,0,1796756.990166103,0.5565582911173502,56.69270840716618,0.22892319287781732,medium,594.558245335545,sharp
PICfhghhgfT0019.JPG,1.756241,1.587179183959961,6.642432,2976,2232,1,1,basic,0,3782187.0688590007,0.264397287017767,49.722307693335416,0.20143643128813282,medium,15.899424485885708,blurred
PIfghghfCT0009.JPG,1.760832,1.6192550659179688,6.642432,2976,2232,1,1,basic,0,3772325.809617272,0.26508844953173777,44.28162377309745,0.1591729703567123,medium,15.787207255343079,blurred
PICT00gfhgfgh20.JPG,1.763987,1.5692071914672852,6.642432,2976,2232,1,1,basic,0,3765578.771272124,0.26556342616680156,48.12573532651858,0.2147304251686747,medium,16.444525589420824,blurred
PICT0hhfhg011.JPG,1.774014,1.5945920944213867,6.642432,2976,2232,2,1,basic,0,3744295.1408500723,0.26707296363741473,51.86174441111457,0.13918270956613726,medium,11.754456499132576,blurred
05102009127.jpg,1.774567,0.8162918090820312,3.145728,2048,1536,1,1,basic,0,1772673.559240085,0.5641196568806967,56.330428094215996,0.18682953170747527,medium,687.1271319986362,sharp
PICT0032.JPG,1.785374,1.5343103408813477,6.642432,2976,2232,1,1,basic,0,3720470.8929333575,0.2687831806181832,44.14431134482902,0.2338608329601831,medium,12.495828679982624,blurred
PICT0wa016.JPG,1.786034,1.5659799575805664,6.642432,2976,2232,1,1,basic,0,3719096.0530426633,0.2688825418160095,45.59933563545034,0.17653819849606156,medium,8.333645098816117,blurred
PICT0021.JPG,1.794357,1.6069965362548828,6.642432,2976,2232,2,1,basic,0,3701845.2849683757,0.27013554673950746,48.15787052461671,0.22850600455104556,medium,11.576385724603961,blurred
PICT0008.JPG,1.796747,1.5685596466064453,6.642432,2976,2232,1,1,basic,0,3696921.1580706686,0.2704953547134544,44.7272046295875,0.2257758812380405,medium,11.11358140110376,blurred
PICT0048.JPG,1.806986,1.5982046127319336,6.642432,2976,2232,1,1,basic,0,3675973.139802965,0.2720368082051875,50.66708369441456,0.15938733602779673,medium,10.026457625199981,blurred
PICT0050.JPG,1.808495,1.5945110321044922,6.642432,2976,2232,2,1,basic,0,3672905.924539465,0.27226398403476315,48.77112098520228,0.15796380044561015,medium,9.992314069130963,blurred
PICT0020.JPG,1.815946,1.5627574920654297,6.642432,2976,2232,1,1,basic,0,3657835.640487107,0.27338571173931475,39.965715181784155,0.2430818106694157,medium,19.42543754209505,blurred
PICT0dfs038.JPG,1.842361,1.5548992156982422,6.642432,2976,2232,1,1,basic,0,3605391.125843415,0.27736241786140975,46.67232296672209,0.18970004013322167,medium,10.68178457942078,blurred
PICT0002.JPG,1.846843,1.5700349807739258,6.642432,2976,2232,1,1,basic,0,3596641.403735997,0.27803717072301226,43.751337397808186,0.22932495673530257,medium,19.242864587202646,blurred
PICT0023.JPG,1.861725,1.5786762237548828,6.642432,2976,2232,1,1,basic,0,3567891.068766869,0.2802776151867268,46.113378223553426,0.2375935701049546,medium,13.258443737414344,blurred
PICT0014.JPG,1.864077,1.6083288192749023,6.642432,2976,2232,1,1,basic,0,3563389.2805930227,0.2806317023644352,39.227509918992595,0.2200111105432104,medium,19.80296971640414,blurred
PICTadw0020.JPG,1.86432,1.583134651184082,6.642432,2976,2232,1,1,basic,0,3562924.8197734295,0.2806682853509076,40.63527786132148,0.2472870656069746,medium,29.125915926617175,blurred
PICT0fgfgh015.JPG,1.866668,1.5567607879638672,6.642432,2976,2232,1,1,basic,0,3558443.172540591,0.2810217703395383,46.25309051904422,0.14231627245786568,medium,12.316324163199107,blurred
PICT0003.JPG,1.867916,1.5693740844726562,6.642432,2976,2232,1,1,basic,0,3556065.6903201216,0.2812096533317917,40.93621061217133,0.20966926459476315,medium,22.034615628767586,blurred
05102009125.jpg,1.879604,0.8773050308227539,3.145728,2048,1536,1,1,basic,0,1673612.1012723956,0.597510019938151,59.7242531913993,0.173396579680577,medium,774.8600425697446,sharp
PICT001gfghfg7.JPG,1.883996,1.5956058502197266,6.642432,2976,2232,1,1,basic,0,3525714.4919628277,0.28363045342428794,48.541329048975555,0.20230552734428592,medium,11.99092316572832,blurred
PICT00ghhgh26.JPG,1.885503,1.5735702514648438,6.642432,2976,2232,1,1,basic,0,3522896.542726265,0.28385732815932474,43.142636222462244,0.2233306806141718,medium,13.717844606654529,blurred
PIChgfghT0025.JPG,1.88815,1.6120414733886719,6.642432,2976,2232,1,1,basic,0,3517957.789370548,0.2842558267815162,49.130081405971254,0.23057892672315583,medium,11.980585421130836,blurred
PICT0005.JPG,1.896142,1.6179418563842773,6.642432,2976,2232,1,1,basic,0,3503130.0398387886,0.28545900055883144,39.90186566195325,0.2374830494741647,medium,31.17733760012575,blurred
PICT0004.JPG,1.898643,1.5620079040527344,6.642432,2976,2232,1,1,basic,0,3498515.5187152084,0.28583551927968553,37.619139190406095,0.226054979023729,medium,15.332383343277034,blurred
05102009168.jpg,1.903036,0.2066497802734375,1.92,1600,1200,1,1,basic,0,1008914.1771359029,0.9911645833333333,45.687647604873135,0.20805094596032908,medium,148.22715677057263,moderate
PICfggfhT0018.JPG,1.906001,1.6108436584472656,6.642432,2976,2232,2,1,basic,0,3485009.7140557636,0.2869432460881797,41.09186346736242,0.21648855585385307,medium,13.610888265625697,blurred
05102009155.jpg,1.911436,0.16213607788085938,1.92,1600,1200,1,1,basic,0,1004480.4011225069,0.9955395833333334,45.901658051725306,0.20473113134390072,medium,136.8475304374541,moderate
PIChT0002.JPG,1.917599,1.6186943054199219,6.642432,2976,2232,1,1,basic,0,3463931.718779578,0.2886892933190735,45.2389003945019,0.21139541621428556,medium,20.235210979381943,blurred
PIadwCT0019.JPG,1.919537,1.617844581604004,6.642432,2976,2232,1,1,basic,0,3460434.4693538076,0.2889810539272363,37.680947485998175,0.2106275627905722,medium,21.016353645714716,blurred
PICT0019.JPG,1.921977,1.5747346878051758,6.642432,2976,2232,1,1,basic,0,3456041.3574147867,0.2893483892646549,40.5107304122557,0.25409284489982487,medium,28.07112593941819,blurred
PICTfhghgfh0039.JPG,1.946579,1.6046037673950195,6.642432,2976,2232,3,1,basic,0,3412361.8923249454,0.29305215318726635,46.7282137355008,0.1493972844840537,medium,12.85136497055734,blurred
05102009184.jpg,1.947143,0.2924184799194336,1.92,1600,1200,1,1,basic,0,986060.0890638232,1.0141369791666668,51.80375310878013,0.21069664777292338,medium,409.36705831610686,moderate
PICT0025.JPG,1.958679,1.5876693725585938,6.642432,2976,2232,1,1,basic,0,3391281.572937679,0.29487377514741586,43.65795351778095,0.2811924780778449,high,27.551180498171316,blurred
PICT0wad018.JPG,1.959175,1.5821866989135742,6.642432,2976,2232,1,1,basic,0,3390423.009685199,0.2949484465930551,38.289084286253804,0.21866361294649542,medium,31.971733284442536,blurred
PICT0024.JPG,1.975423,1.6087408065795898,6.642432,2976,2232,1,1,basic,0,3362536.5301507576,0.2973945386268162,40.89401853837262,0.2548243037226181,medium,35.87002552546984,blurred
PfggfhgICT0034.JPG,2.010262,1.5968103408813477,6.642432,2976,2232,1,1,basic,0,3304261.8325372515,0.3026394549466219,48.36695362578736,0.20544954071239882,medium,14.63461304477664,blurred
PICT00fghgh02.JPG,2.01141,1.6024541854858398,6.642432,2976,2232,1,1,basic,0,3302375.9452324486,0.30281228321193204,47.06321761121621,0.1583692340088148,medium,14.99115035944923,blurred
PICT0ghfghg023.JPG,2.025267,1.6312685012817383,6.642432,2976,2232,2,1,basic,0,3279780.8881495628,0.3048984167244768,41.25990429712289,0.21648180532442754,medium,21.65702951601045,blurred
PICT0022fhghg.JPG,2.101374,1.588313102722168,6.642432,2976,2232,2,1,basic,0,3160994.6634916016,0.31635611775927847,40.994092154974055,0.216700278300385,medium,16.48974737791706,blurred
PICT0001.JPG,2.126711,1.6580266952514648,6.642432,2976,2232,1,1,basic,0,3123335.5166733987,0.32017053392492384,40.27610736948023,0.2115280155184476,medium,36.460103986068326,blurred
PICT0007.JPG,2.166859,1.6658906936645508,6.642432,2976,2232,1,1,basic,0,3065465.7271193,0.3262147056981539,40.55936268260163,0.2098700505272251,medium,37.20482147370368,blurred
05102009149.jpg,2.201876,0.25202083587646484,1.92,1600,1200,1,1,basic,0,871983.708437714,1.1468104166666666,56.99201118000455,0.2736791756556371,medium,506.5507430403509,sharp
PICT0fgh004.JPG,2.224616,1.5997600555419922,6.642432,2976,2232,1,1,basic,0,2985878.0122052524,0.33490986433884457,39.18222779957483,0.1949327804384139,medium,32.178430273927056,blurred
05102009169.jpg,2.231492,0.18568897247314453,1.92,1600,1200,1,1,basic,0,860410.8820466307,1.1622354166666666,45.79038018541273,0.18867812547796295,medium,116.52015304278405,moderate
PICT000fghgh3.JPG,2.23621,1.5900840759277344,6.642432,2976,2232,1,1,basic,0,2970397.234606768,0.3366553093806605,40.69669593528073,0.1900183156934765,medium,25.251697272971477,blurred
05102009157.jpg,2.302743,0.1761007308959961,1.92,1600,1200,1,1,basic,0,833788.2256074604,1.1993453125,46.24297773808135,0.19525974219582287,medium,179.5904136175453,moderate
PIghCT0005.JPG,2.324064,1.5864496231079102,6.642432,2976,2232,1,1,basic,0,2858110.6200173493,0.3498814891895016,40.9534397161664,0.2109385931532133,medium,43.955521040930286,blurred
PICT0006.JPG,2.339175,1.6075305938720703,6.642432,2976,2232,1,1,basic,0,2839647.3115521497,0.3521564089779165,41.19853796218406,0.21353294343776666,medium,49.24645776131861,blurred
05102009176.jpg,2.349616,0.2119150161743164,1.92,1600,1200,1,1,basic,0,817154.8031678367,1.2237583333333335,45.06542534614431,0.20526381050092588,medium,69.12315962530819,blurred
05102009106.jpg,2.354388,0.33611392974853516,1.92,1600,1200,1,1,basic,0,815498.5499416408,1.22624375,53.44224230964646,0.17573068891820962,medium,493.0719761729035,moderate
05102009175.jpg,2.381754,0.23868179321289062,1.92,1600,1200,1,1,basic,0,806128.5926254349,1.240496875,49.73029733972402,0.21517022399855754,medium,299.44003174364553,moderate
05102009183.jpg,2.44257,0.2757081985473633,1.92,1600,1200,1,1,basic,0,786057.3084906471,1.272171875,50.08844829633236,0.22988666868563307,medium,311.92027370650067,moderate
05102009108.jpg,2.587146,0.334075927734375,1.92,1600,1200,1,1,basic,0,742130.5175664612,1.347471875,53.25646631901343,0.17144724774950187,medium,498.7504720389513,moderate
05102009159.jpg,2.861497,0.38187122344970703,1.92,1600,1200,1,2,none,1,670977.4638938989,1.4903630208333334,66.62741332625225,0.27024793149849696,medium,1124.4948904253026,sharp
05102009199.jpg,3.461506,0.2699747085571289,1.92,1600,1200,1,2,none,1,554671.8682561867,1.8028677083333333,48.86162869990022,0.22209380920758165,medium,267.86897592831997,moderate
05102009131.jpg,3.500387,0.4525432586669922,3.145728,2048,1536,1,1,basic,0,898680.0602333399,1.112743059794108,43.237203044830665,0.19509860400928838,medium,114.34083102689927,moderate
05102009105.jpg,3.564274,0.39214038848876953,1.92,1600,1200,1,2,none,1,538679.1251177659,1.8563927083333336,64.25316183776314,0.206835156652735,medium,902.8140381708525,sharp
05102009121.jpg,5.135202,0.7894992828369141,3.145728,2048,1536,1,1,basic,0,612581.1603905747,1.6324367523193357,63.77955827256375,0.20688699283830833,medium,919.3357617629118,sharp
05102009129.jpg,5.572626,0.9132242202758789,3.145728,2048,1536,1,1,basic,0,564496.5228242484,1.7714900970458982,60.92342761839861,0.16623428551657246,medium,1004.8298449895783,sharp
PICT0036.JPG,5.934481,1.576643943786621,6.642432,2976,2232,1,2,none,1,1119294.5094945962,0.8934199100570392,40.17697974082817,0.23064806774798483,medium,19.63632083345524,blurred
05102009103.jpg,6.745859,0.41265010833740234,1.92,1200,1600,1,2,none,1,284619.0529627139,3.513468229166667,65.5798650346677,0.19623246826340815,medium,976.7243890592168,sharp
PICT00gfhh38.JPG,47.383814,1.6149663925170898,6.642432,2976,2232,1,3,basic,1,140183.56563699155,7.13350381306124,46.313063020824565,0.17677190933627396,medium,14.271390183404215,blurred
